Time,FRET,Error,Enzyme,Replicate,RNA,DNA
1121.206,0.464383980434118,0,1e-06,1,1e-07,5e-07
1379.838,0.4711997752177578,0,1e-06,1,1e-07,5e-07
1379.838,0.45796119494918386,0,1e-06,1,1e-07,5e-07
1638.47,0.4591194968553459,0,1e-06,1,1e-07,5e-07
1638.47,0.45307346326836584,0,1e-06,1,1e-07,5e-07
1897.102,0.44648493543758966,0,1e-06,1,1e-07,5e-07
1897.102,0.45574057843996496,0,1e-06,1,1e-07,5e-07
2155.734,0.44683080146673654,0,1e-06,1,1e-07,5e-07
2155.734,0.46303501945525294,0,1e-06,1,1e-07,5e-07
2414.366,0.4325333333333333,0,1e-06,1,1e-07,5e-07
2414.366,0.4597156398104265,0,1e-06,1,1e-07,5e-07
2672.998,0.45459579180509413,0,1e-06,1,1e-07,5e-07
2672.998,0.4742268041237113,0,1e-06,1,1e-07,5e-07
2931.63,0.46728462377317337,0,1e-06,1,1e-07,5e-07
2931.63,0.4676470588235294,0,1e-06,1,1e-07,5e-07
3190.262,0.43380040034315126,0,1e-06,1,1e-07,5e-07
3190.262,0.4143646408839779,0,1e-06,1,1e-07,5e-07
3448.894,0.4047373841400618,0,1e-06,1,1e-07,5e-07
3448.894,0.40859088528025145,0,1e-06,1,1e-07,5e-07
3707.526,0.4222911817946729,0,1e-06,1,1e-07,5e-07
3707.526,0.41450641529196125,0,1e-06,1,1e-07,5e-07
3966.158,-0.09339704604691572,0,1e-06,1,1e-07,5e-07
3966.158,-0.09635879218472469,0,1e-06,1,1e-07,5e-07
0.0,0.45427728613569324,0,3e-06,1,1e-07,5e-07
0.0,0.4606741573033708,0,3e-06,1,1e-07,5e-07
345.31,0.4837054918527459,0,3e-06,1,1e-07,5e-07
345.31,0.5022349936143039,0,3e-06,1,1e-07,5e-07
603.942,0.4997051886792453,0,3e-06,1,1e-07,5e-07
603.942,0.4963392312385601,0,3e-06,1,1e-07,5e-07
862.574,0.504124926340601,0,3e-06,1,1e-07,5e-07
862.574,0.5189035916824196,0,3e-06,1,1e-07,5e-07
1121.206,0.454711802378774,0,3e-06,1,1e-07,5e-07
1121.206,0.46933891714029313,0,3e-06,1,1e-07,5e-07
1379.838,0.4644563079516718,0,3e-06,1,1e-07,5e-07
1379.838,0.4534781332550631,0,3e-06,1,1e-07,5e-07
1638.47,0.44087223930668157,0,3e-06,1,1e-07,5e-07
1638.47,0.4516563425801239,0,3e-06,1,1e-07,5e-07
1897.102,0.4602350368953266,0,3e-06,1,1e-07,5e-07
1897.102,0.4496334509910399,0,3e-06,1,1e-07,5e-07
2155.734,0.4475,0,3e-06,1,1e-07,5e-07
2155.734,0.46044303797468356,0,3e-06,1,1e-07,5e-07
2414.366,0.4376577486118122,0,3e-06,1,1e-07,5e-07
2414.366,0.43686868686868685,0,3e-06,1,1e-07,5e-07
2672.998,0.4367816091954023,0,3e-06,1,1e-07,5e-07
2672.998,0.44601469756924816,0,3e-06,1,1e-07,5e-07
2931.63,0.4458154506437768,0,3e-06,1,1e-07,5e-07
2931.63,0.43301300169587337,0,3e-06,1,1e-07,5e-07
3190.262,0.3985703721962041,0,3e-06,1,1e-07,5e-07
3190.262,0.3967003201181975,0,3e-06,1,1e-07,5e-07
3448.894,0.38697318007662834,0,3e-06,1,1e-07,5e-07
3448.894,0.39362745098039215,0,3e-06,1,1e-07,5e-07
3707.526,0.3967848941056392,0,3e-06,1,1e-07,5e-07
3707.526,0.4037912230589457,0,3e-06,1,1e-07,5e-07
3966.158,-0.073474001507159,0,3e-06,1,1e-07,5e-07
3966.158,-0.09246031746031746,0,3e-06,1,1e-07,5e-07
0.0,0.45925925925925926,0,5e-06,1,1e-07,5e-07
0.0,0.4665878178592549,0,5e-06,1,1e-07,5e-07
345.31,0.488566131025958,0,5e-06,1,1e-07,5e-07
345.31,0.4830128205128205,0,5e-06,1,1e-07,5e-07
603.942,0.4865751789976134,0,5e-06,1,1e-07,5e-07
603.942,0.48824984539270255,0,5e-06,1,1e-07,5e-07
862.574,0.5240751614797416,0,5e-06,1,1e-07,5e-07
862.574,0.499340804218853,0,5e-06,1,1e-07,5e-07
1121.206,0.45939319644498927,0,5e-06,1,1e-07,5e-07
1121.206,0.46113347785692166,0,5e-06,1,1e-07,5e-07
1379.838,0.46490976797479233,0,5e-06,1,1e-07,5e-07
1379.838,0.44967682363804246,0,5e-06,1,1e-07,5e-07
1638.47,0.45753572391480185,0,5e-06,1,1e-07,5e-07
1638.47,0.4540213317959066,0,5e-06,1,1e-07,5e-07
1897.102,0.44656381486676017,0,5e-06,1,1e-07,5e-07
1897.102,0.43799012489108335,0,5e-06,1,1e-07,5e-07
2155.734,0.4290139390810532,0,5e-06,1,1e-07,5e-07
2155.734,0.445141065830721,0,5e-06,1,1e-07,5e-07
2414.366,0.4086767895878525,0,5e-06,1,1e-07,5e-07
2414.366,0.41030534351145037,0,5e-06,1,1e-07,5e-07
2672.998,0.44523326572008115,0,5e-06,1,1e-07,5e-07
2672.998,0.43870258383727323,0,5e-06,1,1e-07,5e-07
2931.63,0.41782586295723856,0,5e-06,1,1e-07,5e-07
2931.63,0.4255434782608696,0,5e-06,1,1e-07,5e-07
3190.262,0.4033846931043193,0,5e-06,1,1e-07,5e-07
3190.262,0.3959590658619785,0,5e-06,1,1e-07,5e-07
3448.894,0.3790018832391714,0,5e-06,1,1e-07,5e-07
3448.894,0.3643822393822394,0,5e-06,1,1e-07,5e-07
3707.526,0.3893012541592014,0,5e-06,1,1e-07,5e-07
3707.526,0.39775280898876403,0,5e-06,1,1e-07,5e-07
3966.158,-0.0678391959798995,0,5e-06,1,1e-07,5e-07
3966.158,-0.06545064377682404,0,5e-06,1,1e-07,5e-07
0.0,0.4626959247648903,0,7e-06,1,1e-07,5e-07
0.0,0.46609124537607893,0,7e-06,1,1e-07,5e-07
345.31,0.4996966019417476,0,7e-06,1,1e-07,5e-07
345.31,0.49495904221802145,0,7e-06,1,1e-07,5e-07
603.942,0.5018461538461538,0,7e-06,1,1e-07,5e-07
603.942,0.48026315789473684,0,7e-06,1,1e-07,5e-07
862.574,0.5080795525170914,0,7e-06,1,1e-07,5e-07
862.574,0.49150943396226415,0,7e-06,1,1e-07,5e-07
1121.206,0.47074389885327844,0,7e-06,1,1e-07,5e-07
1121.206,0.441934457524658,0,7e-06,1,1e-07,5e-07
1379.838,0.46474820143884893,0,7e-06,1,1e-07,5e-07
1379.838,0.460446247464503,0,7e-06,1,1e-07,5e-07
1638.47,0.43997898607827685,0,7e-06,1,1e-07,5e-07
1638.47,0.42581211589113255,0,7e-06,1,1e-07,5e-07
1897.102,0.4219732167258814,0,7e-06,1,1e-07,5e-07
1897.102,0.4294679399727149,0,7e-06,1,1e-07,5e-07
2155.734,0.42775935575556606,0,7e-06,1,1e-07,5e-07
2155.734,0.41433655312658874,0,7e-06,1,1e-07,5e-07
2414.366,0.40254051686377573,0,7e-06,1,1e-07,5e-07
2414.366,0.38935574229691877,0,7e-06,1,1e-07,5e-07
2672.998,0.3985748218527316,0,7e-06,1,1e-07,5e-07
2672.998,0.38072519083969464,0,7e-06,1,1e-07,5e-07
2931.63,0.3848623853211009,0,7e-06,1,1e-07,5e-07
2931.63,0.3769230769230769,0,7e-06,1,1e-07,5e-07
3190.262,0.3377653870898563,0,7e-06,1,1e-07,5e-07
3190.262,0.33160285528877353,0,7e-06,1,1e-07,5e-07
3448.894,0.3222857142857143,0,7e-06,1,1e-07,5e-07
3448.894,0.30597014925373134,0,7e-06,1,1e-07,5e-07
3707.526,0.3178055822906641,0,7e-06,1,1e-07,5e-07
3707.526,0.31277533039647576,0,7e-06,1,1e-07,5e-07
3966.158,0.0017899761336515514,0,7e-06,1,1e-07,5e-07
3966.158,-0.00830713964975303,0,7e-06,1,1e-07,5e-07
0.0,0.3719450954134583,0,0.0,1,2.5e-07,5e-07
0.0,0.34421182266009853,0,0.0,1,2.5e-07,5e-07
825.31,0.36357091432685384,0,0.0,1,2.5e-07,5e-07
825.31,0.33725875040889763,0,0.0,1,2.5e-07,5e-07
1563.942,0.36765799256505577,0,0.0,1,2.5e-07,5e-07
1563.942,0.3290345067967933,0,0.0,1,2.5e-07,5e-07
2302.574,0.3524434467276809,0,0.0,1,2.5e-07,5e-07
2302.574,0.3363244176013805,0,0.0,1,2.5e-07,5e-07
3041.206,0.3628691983122363,0,0.0,1,2.5e-07,5e-07
3041.206,0.3192677629537698,0,0.0,1,2.5e-07,5e-07
3779.838,0.4232304137786179,0,0.0,1,2.5e-07,5e-07
3779.838,0.3169023219613439,0,0.0,1,2.5e-07,5e-07
4518.47,0.4116428423451419,0,0.0,1,2.5e-07,5e-07
4518.47,0.323302368180034,0,0.0,1,2.5e-07,5e-07
5257.102,0.367425510545698,0,0.0,1,2.5e-07,5e-07
5257.102,0.3455473098330241,0,0.0,1,2.5e-07,5e-07
5995.734,0.38222222222222224,0,0.0,1,2.5e-07,5e-07
5995.734,0.33718042366691015,0,0.0,1,2.5e-07,5e-07
6734.366,0.3670674682698731,0,0.0,1,2.5e-07,5e-07
6734.366,0.3486578216599815,0,0.0,1,2.5e-07,5e-07
7472.998,0.3501699854298203,0,0.0,1,2.5e-07,5e-07
7472.998,0.3476913036384402,0,0.0,1,2.5e-07,5e-07
8211.63,0.3535477912882869,0,0.0,1,2.5e-07,5e-07
8211.63,0.36179474301021264,0,0.0,1,2.5e-07,5e-07
8950.262,0.3825165102537365,0,0.0,1,2.5e-07,5e-07
8950.262,0.33606313281715305,0,0.0,1,2.5e-07,5e-07
9688.894,0.34437676422522656,0,0.0,1,2.5e-07,5e-07
9688.894,0.37288726258930127,0,0.0,1,2.5e-07,5e-07
10427.526,0.3818371245007814,0,0.0,1,2.5e-07,5e-07
10427.526,0.3366115333035315,0,0.0,1,2.5e-07,5e-07
11166.158,0.3712300647402495,0,0.0,1,2.5e-07,5e-07
11166.158,0.34332735864428876,0,0.0,1,2.5e-07,5e-07
0.0,0.3444022770398482,0,1e-07,1,2.5e-07,5e-07
0.0,0.33798543689320387,0,1e-07,1,2.5e-07,5e-07
825.31,0.33674630261660976,0,1e-07,1,2.5e-07,5e-07
825.31,0.3303792981212336,0,1e-07,1,2.5e-07,5e-07
1563.942,0.3370051635111876,0,1e-07,1,2.5e-07,5e-07
1563.942,0.315943919139224,0,1e-07,1,2.5e-07,5e-07
2302.574,0.32941368610158417,0,1e-07,1,2.5e-07,5e-07
