,Time,FRET,Error,Enzyme,Replicate,RNA
159,2550.228211,0.050969758,0,3.00E-06,3,1.00E-07
160,2732.387368,0.033997453,0,3.00E-06,3,1.00E-07
161,0,0.813644671,0,3.00E-06,4,1.00E-07
162,182.1591579,0.59881252,0,3.00E-06,4,1.00E-07
163,364.3183158,0.492730506,0,3.00E-06,4,1.00E-07
164,546.4774737,0.311288594,0,3.00E-06,4,1.00E-07
165,728.6366316,0.19405979,0,3.00E-06,4,1.00E-07
166,910.7957895,0.120377486,0,3.00E-06,4,1.00E-07
167,1092.954947,0.072708206,0,3.00E-06,4,1.00E-07
168,1275.114105,0.056806369,0,3.00E-06,4,1.00E-07
169,1457.273263,0.06515354,0,3.00E-06,4,1.00E-07
170,1639.432421,0.056567778,0,3.00E-06,4,1.00E-07
171,1821.591579,0.070642275,0,3.00E-06,4,1.00E-07
172,2003.750737,0.072364053,0,3.00E-06,4,1.00E-07
173,2185.909895,0.061527854,0,3.00E-06,4,1.00E-07
174,2368.069053,0.046696747,0,3.00E-06,4,1.00E-07
175,2550.228211,0.036128446,0,3.00E-06,4,1.00E-07
176,2732.387368,0.672486349,0,3.00E-06,4,1.00E-07
177,0,0.836723574,0,5.00E-06,1,1.00E-07
178,182.1591579,0.594360631,0,5.00E-06,1,1.00E-07
179,364.3183158,0.438860395,0,5.00E-06,1,1.00E-07
180,546.4774737,0.272458002,0,5.00E-06,1,1.00E-07
181,728.6366316,0.149178071,0,5.00E-06,1,1.00E-07
182,910.7957895,0.11105002,0,5.00E-06,1,1.00E-07
183,1092.954947,0.093512246,0,5.00E-06,1,1.00E-07
184,1275.114105,0.048557994,0,5.00E-06,1,1.00E-07
185,1457.273263,0.063387763,0,5.00E-06,1,1.00E-07
186,1639.432421,0.071385817,0,5.00E-06,1,1.00E-07
187,1821.591579,0.098641288,0,5.00E-06,1,1.00E-07
188,2003.750737,0.085332636,0,5.00E-06,1,1.00E-07
189,2185.909895,0.103435599,0,5.00E-06,1,1.00E-07
190,2368.069053,0.066433249,0,5.00E-06,1,1.00E-07
191,2550.228211,0.07132859,0,5.00E-06,1,1.00E-07
192,2732.387368,0.065833918,0,5.00E-06,1,1.00E-07
193,0,0.748977447,0,5.00E-06,2,1.00E-07
194,182.1591579,0.544880277,0,5.00E-06,2,1.00E-07
195,364.3183158,0.433071543,0,5.00E-06,2,1.00E-07
196,546.4774737,0.202962596,0,5.00E-06,2,1.00E-07
197,728.6366316,0.122311582,0,5.00E-06,2,1.00E-07
198,910.7957895,0.061106691,0,5.00E-06,2,1.00E-07
199,1092.954947,0.039456235,0,5.00E-06,2,1.00E-07
200,1275.114105,0.034075759,0,5.00E-06,2,1.00E-07
201,1457.273263,0.035772666,0,5.00E-06,2,1.00E-07
202,1639.432421,0.059036248,0,5.00E-06,2,1.00E-07
203,1821.591579,0.052816872,0,5.00E-06,2,1.00E-07
204,2003.750737,0.041767257,0,5.00E-06,2,1.00E-07
205,2185.909895,0.045799408,0,5.00E-06,2,1.00E-07
206,2368.069053,0.038123392,0,5.00E-06,2,1.00E-07
207,2550.228211,0.04241438,0,5.00E-06,2,1.00E-07
208,2732.387368,0.030510156,0,5.00E-06,2,1.00E-07
209,0,0.855085143,0,5.00E-06,3,1.00E-07
210,182.1591579,0.593707896,0,5.00E-06,3,1.00E-07
211,364.3183158,0.302754948,0,5.00E-06,3,1.00E-07
212,546.4774737,0.14953792,0,5.00E-06,3,1.00E-07
213,728.6366316,0.071921567,0,5.00E-06,3,1.00E-07
214,910.7957895,0.065723219,0,5.00E-06,3,1.00E-07
215,1092.954947,0.038878069,0,5.00E-06,3,1.00E-07
216,1275.114105,0.041612767,0,5.00E-06,3,1.00E-07
217,1457.273263,0.046540486,0,5.00E-06,3,1.00E-07
218,1639.432421,0.047350945,0,5.00E-06,3,1.00E-07
219,1821.591579,0.068760262,0,5.00E-06,3,1.00E-07
220,2003.750737,0.052037101,0,5.00E-06,3,1.00E-07
221,2185.909895,0.053810569,0,5.00E-06,3,1.00E-07
222,2368.069053,0.047519779,0,5.00E-06,3,1.00E-07
223,2550.228211,0.051384863,0,5.00E-06,3,1.00E-07
224,2732.387368,0.039253651,0,5.00E-06,3,1.00E-07
225,0,0.866753401,0,5.00E-06,4,1.00E-07
226,182.1591579,0.602616805,0,5.00E-06,4,1.00E-07
227,364.3183158,0.284280548,0,5.00E-06,4,1.00E-07
228,546.4774737,0.155006766,0,5.00E-06,4,1.00E-07
229,728.6366316,0.098986029,0,5.00E-06,4,1.00E-07
230,910.7957895,0.069120618,0,5.00E-06,4,1.00E-07
231,1092.954947,0.047964887,0,5.00E-06,4,1.00E-07
232,1275.114105,0.057780509,0,5.00E-06,4,1.00E-07
233,1457.273263,0.055216366,0,5.00E-06,4,1.00E-07
234,1639.432421,0.060105225,0,5.00E-06,4,1.00E-07
235,1821.591579,0.069595604,0,5.00E-06,4,1.00E-07
236,2003.750737,0.060404092,0,5.00E-06,4,1.00E-07
237,2185.909895,0.071630942,0,5.00E-06,4,1.00E-07
238,2368.069053,0.057765445,0,5.00E-06,4,1.00E-07
239,2550.228211,0.045794982,0,5.00E-06,4,1.00E-07
240,2732.387368,0.041179126,0,5.00E-06,4,1.00E-07
241,0,0.818454104,0,7.00E-06,1,1.00E-07
242,122.1591579,0.53495377,0,7.00E-06,1,1.00E-07
243,244.3183158,0.319665332,0,7.00E-06,1,1.00E-07
244,366.4774737,0.296418788,0,7.00E-06,1,1.00E-07
245,488.6366316,0.152329488,0,7.00E-06,1,1.00E-07
246,610.7957895,0.072686809,0,7.00E-06,1,1.00E-07
247,732.9549474,0.013005665,0,7.00E-06,1,1.00E-07
248,855.1141053,0.013239003,0,7.00E-06,1,1.00E-07
249,977.2732632,0.022176835,0,7.00E-06,1,1.00E-07
250,1099.432421,0.003921654,0,7.00E-06,1,1.00E-07
251,1221.591579,0.010184368,0,7.00E-06,1,1.00E-07
252,1343.750737,0.015008261,0,7.00E-06,1,1.00E-07
253,1465.909895,0.010701814,0,7.00E-06,1,1.00E-07
254,1588.069053,0.010746365,0,7.00E-06,1,1.00E-07
255,1710.228211,0,0,7.00E-06,1,1.00E-07
256,1832.387368,0.000865458,0,7.00E-06,1,1.00E-07
257,0,0.890565387,0,7.00E-06,2,1.00E-07
258,122.1591579,0.574007291,0,7.00E-06,2,1.00E-07
259,244.3183158,0.490604822,0,7.00E-06,2,1.00E-07
260,366.4774737,0.348132337,0,7.00E-06,2,1.00E-07
261,488.6366316,0.211322405,0,7.00E-06,2,1.00E-07
262,610.7957895,0.113522529,0,7.00E-06,2,1.00E-07
263,732.9549474,0.089792679,0,7.00E-06,2,1.00E-07
264,855.1141053,0.058845072,0,7.00E-06,2,1.00E-07
265,977.2732632,0.0385633,0,7.00E-06,2,1.00E-07
266,1099.432421,0.0512342,0,7.00E-06,2,1.00E-07
267,1221.591579,0.049214824,0,7.00E-06,2,1.00E-07
268,1343.750737,0.037273226,0,7.00E-06,2,1.00E-07
269,1465.909895,0.059657077,0,7.00E-06,2,1.00E-07
270,1588.069053,0.046040826,0,7.00E-06,2,1.00E-07
271,1710.228211,0.027804896,0,7.00E-06,2,1.00E-07
272,1832.387368,0.039575078,0,7.00E-06,2,1.00E-07
273,0,0.792562738,0,7.00E-06,3,1.00E-07
274,122.1591579,0.626145769,0,7.00E-06,3,1.00E-07
275,244.3183158,0.466441695,0,7.00E-06,3,1.00E-07
276,366.4774737,0.278686845,0,7.00E-06,3,1.00E-07
