,Time,FRET,Error,Enzyme,Replicate,RNA
98,182.1591579,0.823757647,0,2.00E-06,3,1.00E-07
99,364.3183158,0.759803556,0,2.00E-06,3,1.00E-07
100,546.4774737,0.55936289,0,2.00E-06,3,1.00E-07
101,728.6366316,0.515109665,0,2.00E-06,3,1.00E-07
102,910.7957895,0.325202376,0,2.00E-06,3,1.00E-07
103,1092.954947,0.662236623,0,2.00E-06,3,1.00E-07
104,1275.114105,0.17451074,0,2.00E-06,3,1.00E-07
105,1457.273263,0.143351005,0,2.00E-06,3,1.00E-07
106,1639.432421,0.132274912,0,2.00E-06,3,1.00E-07
107,1821.591579,0.653084831,0,2.00E-06,3,1.00E-07
108,2003.750737,0.099208117,0,2.00E-06,3,1.00E-07
109,2185.909895,0.061932854,0,2.00E-06,3,1.00E-07
110,2368.069053,0.091626739,0,2.00E-06,3,1.00E-07
111,2550.228211,0.086630307,0,2.00E-06,3,1.00E-07
112,2732.387368,0.084431303,0,2.00E-06,3,1.00E-07
113,0,0.986403163,0,2.00E-06,4,1.00E-07
114,182.1591579,0.911760781,0,2.00E-06,4,1.00E-07
115,364.3183158,0.754747714,0,2.00E-06,4,1.00E-07
116,546.4774737,0.608074325,0,2.00E-06,4,1.00E-07
117,728.6366316,0.474672366,0,2.00E-06,4,1.00E-07
118,910.7957895,0.365906294,0,2.00E-06,4,1.00E-07
119,1092.954947,0.255755047,0,2.00E-06,4,1.00E-07
120,1275.114105,0.209448919,0,2.00E-06,4,1.00E-07
121,1457.273263,0.152821879,0,2.00E-06,4,1.00E-07
122,1639.432421,0.174316518,0,2.00E-06,4,1.00E-07
123,1821.591579,0.150448242,0,2.00E-06,4,1.00E-07
124,2003.750737,0.141234508,0,2.00E-06,4,1.00E-07
125,2185.909895,0.13616484,0,2.00E-06,4,1.00E-07
126,2368.069053,0.13266722,0,2.00E-06,4,1.00E-07
127,2550.228211,0.10827472,0,2.00E-06,4,1.00E-07
128,2732.387368,0.106187802,0,2.00E-06,4,1.00E-07
129,0,0.827962449,0,3.00E-06,1,1.00E-07
130,182.1591579,0.654939495,0,3.00E-06,1,1.00E-07
131,364.3183158,0.4358913,0,3.00E-06,1,1.00E-07
132,546.4774737,0.324273821,0,3.00E-06,1,1.00E-07
133,728.6366316,0.160842516,0,3.00E-06,1,1.00E-07
134,910.7957895,0.094592503,0,3.00E-06,1,1.00E-07
135,1092.954947,0.048477998,0,3.00E-06,1,1.00E-07
136,1275.114105,0.018231357,0,3.00E-06,1,1.00E-07
137,1457.273263,0.022163405,0,3.00E-06,1,1.00E-07
138,1639.432421,0.010705574,0,3.00E-06,1,1.00E-07
139,1821.591579,0.027228726,0,3.00E-06,1,1.00E-07
140,2003.750737,0.02731179,0,3.00E-06,1,1.00E-07
141,2185.909895,0.028898541,0,3.00E-06,1,1.00E-07
142,2368.069053,0.023280998,0,3.00E-06,1,1.00E-07
143,2550.228211,0.020816532,0,3.00E-06,1,1.00E-07
144,2732.387368,0.003548134,0,3.00E-06,1,1.00E-07
145,0,0.796796756,0,3.00E-06,2,1.00E-07
146,182.1591579,0.578216732,0,3.00E-06,2,1.00E-07
147,364.3183158,0.470284055,0,3.00E-06,2,1.00E-07
148,546.4774737,0.285676782,0,3.00E-06,2,1.00E-07
149,728.6366316,0.166402853,0,3.00E-06,2,1.00E-07
150,910.7957895,0.091435118,0,3.00E-06,2,1.00E-07
151,1092.954947,0.04293422,0,3.00E-06,2,1.00E-07
152,1275.114105,0.026754965,0,3.00E-06,2,1.00E-07
153,1457.273263,0.035247757,0,3.00E-06,2,1.00E-07
154,1639.432421,0.026512212,0,3.00E-06,2,1.00E-07
155,1821.591579,0.040832247,0,3.00E-06,2,1.00E-07
156,2003.750737,0.042584062,0,3.00E-06,2,1.00E-07
157,2185.909895,0.031558819,0,3.00E-06,2,1.00E-07
158,2368.069053,0.016468975,0,3.00E-06,2,1.00E-07
159,2550.228211,0.005716304,0,3.00E-06,2,1.00E-07
160,2732.387368,#DIV/0!,0,3.00E-06,2,1.00E-07
161,0,0.886662265,0,3.00E-06,3,1.00E-07
162,182.1591579,0.759713723,0,3.00E-06,3,1.00E-07
163,364.3183158,0.543478838,0,3.00E-06,3,1.00E-07
164,546.4774737,0.352637211,0,3.00E-06,3,1.00E-07
165,728.6366316,0.161745111,0,3.00E-06,3,1.00E-07
166,910.7957895,0.069956459,0,3.00E-06,3,1.00E-07
167,1092.954947,0.052952967,0,3.00E-06,3,1.00E-07
168,1275.114105,0.017740637,0,3.00E-06,3,1.00E-07
169,1457.273263,0.033953668,0,3.00E-06,3,1.00E-07
170,1639.432421,0.019352466,0,3.00E-06,3,1.00E-07
171,1821.591579,0.016687903,0,3.00E-06,3,1.00E-07
172,2003.750737,0.012638537,0,3.00E-06,3,1.00E-07
173,2185.909895,0.062698215,0,3.00E-06,3,1.00E-07
174,2368.069053,0.012982425,0,3.00E-06,3,1.00E-07
175,2550.228211,0.045757245,0,3.00E-06,3,1.00E-07
176,2732.387368,0.004180649,0,3.00E-06,3,1.00E-07
177,0,0.860650253,0,3.00E-06,4,1.00E-07
178,182.1591579,0.711318652,0,3.00E-06,4,1.00E-07
179,364.3183158,0.515480926,0,3.00E-06,4,1.00E-07
180,546.4774737,0.307988912,0,3.00E-06,4,1.00E-07
181,728.6366316,0.166377928,0,3.00E-06,4,1.00E-07
182,910.7957895,0.079793213,0,3.00E-06,4,1.00E-07
183,1092.954947,0.062240135,0,3.00E-06,4,1.00E-07
184,1275.114105,0.044475945,0,3.00E-06,4,1.00E-07
185,1457.273263,0.055538702,0,3.00E-06,4,1.00E-07
186,1639.432421,0.046711972,0,3.00E-06,4,1.00E-07
187,1821.591579,0.04464646,0,3.00E-06,4,1.00E-07
188,2003.750737,0.024670225,0,3.00E-06,4,1.00E-07
189,2185.909895,0.030111097,0,3.00E-06,4,1.00E-07
190,2368.069053,0.030038267,0,3.00E-06,4,1.00E-07
191,2550.228211,0.022448459,0,3.00E-06,4,1.00E-07
192,2732.387368,0.01453032,0,3.00E-06,4,1.00E-07
193,0,0.82951036,0,5.00E-06,1,1.00E-07
194,182.1591579,0.675111933,0,5.00E-06,1,1.00E-07
195,364.3183158,0.434641501,0,5.00E-06,1,1.00E-07
196,546.4774737,0.240319289,0,5.00E-06,1,1.00E-07
197,728.6366316,0.102157159,0,5.00E-06,1,1.00E-07
198,910.7957895,0.050388376,0,5.00E-06,1,1.00E-07
199,1092.954947,0.032711863,0,5.00E-06,1,1.00E-07
200,1275.114105,0.031696486,0,5.00E-06,1,1.00E-07
201,1457.273263,0.042457149,0,5.00E-06,1,1.00E-07
202,1639.432421,0.02977381,0,5.00E-06,1,1.00E-07
203,1821.591579,0.035080914,0,5.00E-06,1,1.00E-07
204,2003.750737,0.044499185,0,5.00E-06,1,1.00E-07
205,2185.909895,0.03635519,0,5.00E-06,1,1.00E-07
206,2368.069053,0.044975747,0,5.00E-06,1,1.00E-07
207,2550.228211,0.039214982,0,5.00E-06,1,1.00E-07
208,2732.387368,0.022520677,0,5.00E-06,1,1.00E-07
209,0,0.85481803,0,5.00E-06,2,1.00E-07
210,182.1591579,0.706229831,0,5.00E-06,2,1.00E-07
211,364.3183158,0.416289232,0,5.00E-06,2,1.00E-07
212,546.4774737,0.242876779,0,5.00E-06,2,1.00E-07
213,728.6366316,0.123156017,0,5.00E-06,2,1.00E-07
214,910.7957895,0.048552052,0,5.00E-06,2,1.00E-07
215,1092.954947,0.044912761,0,5.00E-06,2,1.00E-07
216,1275.114105,0.02866806,0,5.00E-06,2,1.00E-07
217,1457.273263,0.020655661,0,5.00E-06,2,1.00E-07
218,1639.432421,0.047291678,0,5.00E-06,2,1.00E-07
219,1821.591579,0.04721654,0,5.00E-06,2,1.00E-07
220,2003.750737,0.040888062,0,5.00E-06,2,1.00E-07
221,2185.909895,0.037306958,0,5.00E-06,2,1.00E-07
222,2368.069053,0.030476675,0,5.00E-06,2,1.00E-07
223,2550.228211,0.018956441,0,5.00E-06,2,1.00E-07
224,2732.387368,0.022742433,0,5.00E-06,2,1.00E-07
225,0,0.820703749,0,5.00E-06,3,1.00E-07
226,182.1591579,0.574696409,0,5.00E-06,3,1.00E-07
227,364.3183158,0.416857926,0,5.00E-06,3,1.00E-07
228,546.4774737,0.247953351,0,5.00E-06,3,1.00E-07
229,728.6366316,0.122819667,0,5.00E-06,3,1.00E-07
230,910.7957895,0.084118287,0,5.00E-06,3,1.00E-07
231,1092.954947,0.066316798,0,5.00E-06,3,1.00E-07
232,1275.114105,0.020686572,0,5.00E-06,3,1.00E-07
233,1457.273263,0.035739336,0,5.00E-06,3,1.00E-07
234,1639.432421,0.043857655,0,5.00E-06,3,1.00E-07
235,1821.591579,0.071522965,0,5.00E-06,3,1.00E-07
236,2003.750737,0.058014192,0,5.00E-06,3,1.00E-07
237,2185.909895,0.076389368,0,5.00E-06,3,1.00E-07
238,2368.069053,0.038830616,0,5.00E-06,3,1.00E-07
239,2550.228211,0.043799568,0,5.00E-06,3,1.00E-07
240,2732.387368,0.038222273,0,5.00E-06,3,1.00E-07
241,0,0.731638188,0,5.00E-06,4,1.00E-07
242,182.1591579,0.524472022,0,5.00E-06,4,1.00E-07
243,364.3183158,0.410982027,0,5.00E-06,4,1.00E-07
244,546.4774737,0.177412946,0,5.00E-06,4,1.00E-07
245,728.6366316,0.095549188,0,5.00E-06,4,1.00E-07
246,910.7957895,0.033423963,0,5.00E-06,4,1.00E-07
247,1092.954947,0.011447951,0,5.00E-06,4,1.00E-07
248,1275.114105,0.005986568,0,5.00E-06,4,1.00E-07
249,1457.273263,0.007708992,0,5.00E-06,4,1.00E-07
250,1639.432421,0.031322387,0,5.00E-06,4,1.00E-07
251,1821.591579,0.025009491,0,5.00E-06,4,1.00E-07
252,2003.750737,0.013793723,0,5.00E-06,4,1.00E-07
253,2185.909895,0.017886506,0,5.00E-06,4,1.00E-07
254,2368.069053,0.010095066,0,5.00E-06,4,1.00E-07
255,2550.228211,0.014450577,0,5.00E-06,4,1.00E-07
256,2732.387368,0.00236735,0,5.00E-06,4,1.00E-07
257,0,0.931871419,0,7.00E-06,1,1.00E-07
258,122.1591579,0.680581561,0,7.00E-06,1,1.00E-07
259,244.3183158,0.479482711,0,7.00E-06,1,1.00E-07
260,366.4774737,0.329755557,0,7.00E-06,1,1.00E-07
261,488.6366316,0.191151894,0,7.00E-06,1,1.00E-07
262,610.7957895,0.127771854,0,7.00E-06,1,1.00E-07
263,732.9549474,0.089050643,0,7.00E-06,1,1.00E-07
264,855.1141053,0.069246056,0,7.00E-06,1,1.00E-07
265,977.2732632,0.066294836,0,7.00E-06,1,1.00E-07
