Time,FRET,Error,Enzyme,Replicate,RNA,DNA
0.0,0.8451722671203743,0,0.0,1,1e-07,5e-07
0.0,0.8238663484486873,0,0.0,1,1e-07,5e-07
0.0,0.812624254473161,0,0.0,1,1e-07,5e-07
181.63,0.8601922533220244,0,0.0,1,1e-07,5e-07
181.63,0.8250661375661376,0,0.0,1,1e-07,5e-07
181.63,0.8191559512034289,0,0.0,1,1e-07,5e-07
339.788,0.8326680994780472,0,0.0,1,1e-07,5e-07
339.788,0.8315423514538558,0,0.0,1,1e-07,5e-07
339.788,0.8211749515816655,0,0.0,1,1e-07,5e-07
497.946,0.8688293370944993,0,0.0,1,1e-07,5e-07
497.946,0.835720303285594,0,0.0,1,1e-07,5e-07
497.946,0.8296545914069082,0,0.0,1,1e-07,5e-07
656.104,0.8611757857974388,0,0.0,1,1e-07,5e-07
656.104,0.8396757114493713,0,0.0,1,1e-07,5e-07
656.104,0.8332233586275157,0,0.0,1,1e-07,5e-07
814.262,0.8619306788885706,0,0.0,1,1e-07,5e-07
814.262,0.8293257104422398,0,0.0,1,1e-07,5e-07
814.262,0.8363158758824496,0,0.0,1,1e-07,5e-07
972.42,0.8682170542635659,0,0.0,1,1e-07,5e-07
972.42,0.8418907905460473,0,0.0,1,1e-07,5e-07
972.42,0.8372289972899729,0,0.0,1,1e-07,5e-07
1130.578,0.8707889125799574,0,0.0,1,1e-07,5e-07
1130.578,0.843042850264805,0,0.0,1,1e-07,5e-07
1130.578,0.8192834562697576,0,0.0,1,1e-07,5e-07
1288.736,0.8812158565625439,0,0.0,1,1e-07,5e-07
1288.736,0.8338273757628596,0,0.0,1,1e-07,5e-07
1288.736,0.8374326145552561,0,0.0,1,1e-07,5e-07
1446.894,0.8758197293149157,0,0.0,1,1e-07,5e-07
1446.894,0.8446286364375102,0,0.0,1,1e-07,5e-07
1446.894,0.8243145743145743,0,0.0,1,1e-07,5e-07
1605.052,0.8786308468566754,0,0.0,1,1e-07,5e-07
1605.052,0.8356465809072444,0,0.0,1,1e-07,5e-07
1605.052,0.8241738823113625,0,0.0,1,1e-07,5e-07
1763.21,0.8730290456431535,0,0.0,1,1e-07,5e-07
1763.21,0.8412776412776413,0,0.0,1,1e-07,5e-07
1763.21,0.8170666666666667,0,0.0,1,1e-07,5e-07
1921.368,0.8751349892008639,0,0.0,1,1e-07,5e-07
1921.368,0.8359824146094015,0,0.0,1,1e-07,5e-07
1921.368,0.8154362416107382,0,0.0,1,1e-07,5e-07
2079.526,0.8660293907832787,0,0.0,1,1e-07,5e-07
2079.526,0.8401420959147424,0,0.0,1,1e-07,5e-07
2079.526,0.8183533447684391,0,0.0,1,1e-07,5e-07
2237.684,0.8635974914481185,0,0.0,1,1e-07,5e-07
2237.684,0.8341286819154188,0,0.0,1,1e-07,5e-07
2237.684,0.8252476078563035,0,0.0,1,1e-07,5e-07
2395.842,0.8755862068965518,0,0.0,1,1e-07,5e-07
2395.842,0.824101406494183,0,0.0,1,1e-07,5e-07
2395.842,0.832632464255677,0,0.0,1,1e-07,5e-07
0.0,0.8164648910411623,0,1e-06,1,1e-07,5e-07
0.0,0.8087318087318087,0,1e-06,1,1e-07,5e-07
0.0,0.7938413361169102,0,1e-06,1,1e-07,5e-07
181.63,0.7950232724668814,0,1e-06,1,1e-07,5e-07
181.63,0.789847355342563,0,1e-06,1,1e-07,5e-07
181.63,0.7883626042221039,0,1e-06,1,1e-07,5e-07
339.788,0.7796580901398722,0,1e-06,1,1e-07,5e-07
339.788,0.7914651002073255,0,1e-06,1,1e-07,5e-07
339.788,0.7949557811988208,0,1e-06,1,1e-07,5e-07
497.946,0.7998360655737705,0,1e-06,1,1e-07,5e-07
497.946,0.7833361789311934,0,1e-06,1,1e-07,5e-07
497.946,0.7955003357958361,0,1e-06,1,1e-07,5e-07
656.104,0.7858963466440102,0,1e-06,1,1e-07,5e-07
656.104,0.7824347826086957,0,1e-06,1,1e-07,5e-07
656.104,0.7675753228120517,0,1e-06,1,1e-07,5e-07
814.262,0.7755340453938585,0,1e-06,1,1e-07,5e-07
814.262,0.7775894219359214,0,1e-06,1,1e-07,5e-07
814.262,0.776131553239987,0,1e-06,1,1e-07,5e-07
972.42,0.7938221622432149,0,1e-06,1,1e-07,5e-07
972.42,0.7642725598526704,0,1e-06,1,1e-07,5e-07
972.42,0.761132940406025,0,1e-06,1,1e-07,5e-07
1130.578,0.785234899328859,0,1e-06,1,1e-07,5e-07
1130.578,0.7780299591466182,0,1e-06,1,1e-07,5e-07
1130.578,0.7592768791627021,0,1e-06,1,1e-07,5e-07
1288.736,0.7498730749703841,0,1e-06,1,1e-07,5e-07
1288.736,0.7483015205435133,0,1e-06,1,1e-07,5e-07
1288.736,0.7336244541484715,0,1e-06,1,1e-07,5e-07
1446.894,0.7612922982697903,0,1e-06,1,1e-07,5e-07
1446.894,0.7548196517412936,0,1e-06,1,1e-07,5e-07
1446.894,0.7526782981328437,0,1e-06,1,1e-07,5e-07
1605.052,0.7346110118564235,0,1e-06,1,1e-07,5e-07
1605.052,0.7187449195252804,0,1e-06,1,1e-07,5e-07
1605.052,0.7193096711169,0,1e-06,1,1e-07,5e-07
1763.21,0.7369875633348687,0,1e-06,1,1e-07,5e-07
1763.21,0.7149554617909049,0,1e-06,1,1e-07,5e-07
1763.21,0.7285174693106704,0,1e-06,1,1e-07,5e-07
1921.368,0.7240432992834275,0,1e-06,1,1e-07,5e-07
1921.368,0.6980556001928332,0,1e-06,1,1e-07,5e-07
1921.368,0.7022187004754359,0,1e-06,1,1e-07,5e-07
2079.526,0.6995891036371937,0,1e-06,1,1e-07,5e-07
2079.526,0.7178878671017502,0,1e-06,1,1e-07,5e-07
2079.526,0.7116417910447761,0,1e-06,1,1e-07,5e-07
2237.684,0.718857634902411,0,1e-06,1,1e-07,5e-07
2237.684,0.7089290925007294,0,1e-06,1,1e-07,5e-07
2237.684,0.6896859651733889,0,1e-06,1,1e-07,5e-07
2395.842,0.6887407182906501,0,1e-06,1,1e-07,5e-07
2395.842,0.6661554976230639,0,1e-06,1,1e-07,5e-07
2395.842,0.6872403560830861,0,1e-06,1,1e-07,5e-07
0.0,0.8456865127582017,0,3e-06,1,1e-07,5e-07
0.0,0.8324720068906115,0,3e-06,1,1e-07,5e-07
0.0,0.7981651376146789,0,3e-06,1,1e-07,5e-07
151.63,0.8211957275627688,0,3e-06,1,1e-07,5e-07
151.63,0.7983295368261201,0,3e-06,1,1e-07,5e-07
151.63,0.7876636693484778,0,3e-06,1,1e-07,5e-07
279.788,0.799644420131291,0,3e-06,1,1e-07,5e-07
279.788,0.7821260851003272,0,3e-06,1,1e-07,5e-07
279.788,0.7684906794948888,0,3e-06,1,1e-07,5e-07
407.946,0.792548914500134,0,3e-06,1,1e-07,5e-07
407.946,0.7809152872444012,0,3e-06,1,1e-07,5e-07
407.946,0.7678520625889047,0,3e-06,1,1e-07,5e-07
536.104,0.7470855843048052,0,3e-06,1,1e-07,5e-07
536.104,0.7567902936715841,0,3e-06,1,1e-07,5e-07
536.104,0.7310527867885579,0,3e-06,1,1e-07,5e-07
664.262,0.7512624627735337,0,3e-06,1,1e-07,5e-07
664.262,0.738298151304576,0,3e-06,1,1e-07,5e-07
664.262,0.7214064394449684,0,3e-06,1,1e-07,5e-07
792.42,0.7595959595959597,0,3e-06,1,1e-07,5e-07
792.42,0.7304885590599877,0,3e-06,1,1e-07,5e-07
792.42,0.7134911395679732,0,3e-06,1,1e-07,5e-07
920.578,0.7012648809523809,0,3e-06,1,1e-07,5e-07
920.578,0.7221059972105998,0,3e-06,1,1e-07,5e-07
920.578,0.6932447397563677,0,3e-06,1,1e-07,5e-07
1048.736,0.6725347777914563,0,3e-06,1,1e-07,5e-07
1048.736,0.6770383540767081,0,3e-06,1,1e-07,5e-07
1048.736,0.6675037669512807,0,3e-06,1,1e-07,5e-07
1176.894,0.6685459243598779,0,3e-06,1,1e-07,5e-07
1176.894,0.6791637467881336,0,3e-06,1,1e-07,5e-07
1176.894,0.6477963997517071,0,3e-06,1,1e-07,5e-07
1305.052,0.6438356164383562,0,3e-06,1,1e-07,5e-07
1305.052,0.6322288788360435,0,3e-06,1,1e-07,5e-07
1305.052,0.6360766892681786,0,3e-06,1,1e-07,5e-07
1433.21,0.6379143868683618,0,3e-06,1,1e-07,5e-07
1433.21,0.6538208168642952,0,3e-06,1,1e-07,5e-07
1433.21,0.6021655606007684,0,3e-06,1,1e-07,5e-07
1561.368,0.6588175846387064,0,3e-06,1,1e-07,5e-07
1561.368,0.6008836524300443,0,3e-06,1,1e-07,5e-07
1561.368,0.6040131504364585,0,3e-06,1,1e-07,5e-07
1689.526,0.6528949386503068,0,3e-06,1,1e-07,5e-07
1689.526,0.5897299028504324,0,3e-06,1,1e-07,5e-07
1689.526,0.6055826502023451,0,3e-06,1,1e-07,5e-07
1817.684,0.638109443460427,0,3e-06,1,1e-07,5e-07
1817.684,0.5512870514820593,0,3e-06,1,1e-07,5e-07
1817.684,0.5944640161046804,0,3e-06,1,1e-07,5e-07
1945.842,0.6002742230347349,0,3e-06,1,1e-07,5e-07
1945.842,0.5666733507118509,0,3e-06,1,1e-07,5e-07
1945.842,0.5413143148242486,0,3e-06,1,1e-07,5e-07
0.0,0.7910521140609637,0,5e-06,1,1e-07,5e-07
0.0,0.8042125418860699,0,5e-06,1,1e-07,5e-07
0.0,0.7930338213023725,0,5e-06,1,1e-07,5e-07
151.63,0.7771203155818541,0,5e-06,1,1e-07,5e-07
151.63,0.7595260967018893,0,5e-06,1,1e-07,5e-07
151.63,0.7868877629356672,0,5e-06,1,1e-07,5e-07
279.788,0.7460405668241179,0,5e-06,1,1e-07,5e-07
279.788,0.7479452054794522,0,5e-06,1,1e-07,5e-07
279.788,0.7482944855031268,0,5e-06,1,1e-07,5e-07
407.946,0.6973443866797808,0,5e-06,1,1e-07,5e-07
407.946,0.6997897687456202,0,5e-06,1,1e-07,5e-07
407.946,0.719988986784141,0,5e-06,1,1e-07,5e-07
536.104,0.6699599465954605,0,5e-06,1,1e-07,5e-07
536.104,0.6599222832641028,0,5e-06,1,1e-07,5e-07
536.104,0.6736828343574323,0,5e-06,1,1e-07,5e-07
664.262,0.6643731778425657,0,5e-06,1,1e-07,5e-07
664.262,0.6485136741973841,0,5e-06,1,1e-07,5e-07
664.262,0.6459153543307087,0,5e-06,1,1e-07,5e-07
792.42,0.6222298377884395,0,5e-06,1,1e-07,5e-07
792.42,0.603961556493202,0,5e-06,1,1e-07,5e-07
792.42,0.6227833894500562,0,5e-06,1,1e-07,5e-07
920.578,0.6006451612903225,0,5e-06,1,1e-07,5e-07
920.578,0.6003824091778203,0,5e-06,1,1e-07,5e-07
920.578,0.5953382971835546,0,5e-06,1,1e-07,5e-07
1048.736,0.5405113820261085,0,5e-06,1,1e-07,5e-07
1048.736,0.5229852759357086,0,5e-06,1,1e-07,5e-07
1048.736,0.5253975265017667,0,5e-06,1,1e-07,5e-07
1176.894,0.5390759276109595,0,5e-06,1,1e-07,5e-07
1176.894,0.536083508983238,0,5e-06,1,1e-07,5e-07
1176.894,0.5284625284625285,0,5e-06,1,1e-07,5e-07
1305.052,0.5243258532905902,0,5e-06,1,1e-07,5e-07
1305.052,0.534606656580938,0,5e-06,1,1e-07,5e-07
1305.052,0.5098684210526315,0,5e-06,1,1e-07,5e-07
1433.21,0.4980811403508772,0,5e-06,1,1e-07,5e-07
1433.21,0.49394606494221244,0,5e-06,1,1e-07,5e-07
1433.21,0.5012231584669747,0,5e-06,1,1e-07,5e-07
1561.368,0.4958099352051836,0,5e-06,1,1e-07,5e-07
1561.368,0.46700415838003984,0,5e-06,1,1e-07,5e-07
1561.368,0.4624390243902439,0,5e-06,1,1e-07,5e-07
1689.526,0.47724859080140514,0,5e-06,1,1e-07,5e-07
1689.526,0.4809377027903958,0,5e-06,1,1e-07,5e-07
1689.526,0.4537277147487844,0,5e-06,1,1e-07,5e-07
1817.684,0.4542110506552226,0,5e-06,1,1e-07,5e-07
1817.684,0.4526381226202502,0,5e-06,1,1e-07,5e-07
1817.684,0.44075682382133996,0,5e-06,1,1e-07,5e-07
1945.842,0.41263268839870515,0,5e-06,1,1e-07,5e-07
1945.842,0.40763959760898094,0,5e-06,1,1e-07,5e-07
1945.842,0.38583815028901736,0,5e-06,1,1e-07,5e-07
0.0,0.8458317472401979,0,1e-05,1,1e-07,5e-07
0.0,0.8416309012875537,0,1e-05,1,1e-07,5e-07
0.0,0.829136690647482,0,1e-05,1,1e-07,5e-07
136.63,0.7894805026557845,0,1e-05,1,1e-07,5e-07
136.63,0.78682651233292,0,1e-05,1,1e-07,5e-07
136.63,0.7770600057421764,0,1e-05,1,1e-07,5e-07
249.788,0.7579727262965748,0,1e-05,1,1e-07,5e-07
249.788,0.7302216169369816,0,1e-05,1,1e-07,5e-07
249.788,0.6994609164420486,0,1e-05,1,1e-07,5e-07
362.946,0.705745423764681,0,1e-05,1,1e-07,5e-07
362.946,0.6580961492465918,0,1e-05,1,1e-07,5e-07
362.946,0.6639886578449906,0,1e-05,1,1e-07,5e-07
476.104,0.6489296006587073,0,1e-05,1,1e-07,5e-07
476.104,0.6143561643835616,0,1e-05,1,1e-07,5e-07
476.104,0.595175787916714,0,1e-05,1,1e-07,5e-07
589.262,0.640748802786243,0,1e-05,1,1e-07,5e-07
589.262,0.5779871692060947,0,1e-05,1,1e-07,5e-07
589.262,0.5615498310810811,0,1e-05,1,1e-07,5e-07
702.42,0.5729933403434981,0,1e-05,1,1e-07,5e-07
702.42,0.5416897251429625,0,1e-05,1,1e-07,5e-07
702.42,0.5153439153439153,0,1e-05,1,1e-07,5e-07
815.578,0.5608207132388862,0,1e-05,1,1e-07,5e-07
815.578,0.5047326682015861,0,1e-05,1,1e-07,5e-07
815.578,0.5138743455497382,0,1e-05,1,1e-07,5e-07
928.736,0.5181181959564541,0,1e-05,1,1e-07,5e-07
928.736,0.48207783801278425,0,1e-05,1,1e-07,5e-07
928.736,0.4581928523263655,0,1e-05,1,1e-07,5e-07
1041.894,0.5174385363064609,0,1e-05,1,1e-07,5e-07
1041.894,0.4825154489276627,0,1e-05,1,1e-07,5e-07
1041.894,0.4539637952559301,0,1e-05,1,1e-07,5e-07
1155.052,0.5069038950333173,0,1e-05,1,1e-07,5e-07
1155.052,0.44188231892438923,0,1e-05,1,1e-07,5e-07
1155.052,0.4493791088385683,0,1e-05,1,1e-07,5e-07
1268.21,0.48744113029827313,0,1e-05,1,1e-07,5e-07
1268.21,0.40940729803838855,0,1e-05,1,1e-07,5e-07
1268.21,0.42283298097251587,0,1e-05,1,1e-07,5e-07
1381.368,0.45942459037543537,0,1e-05,1,1e-07,5e-07
1381.368,0.4068405642800106,0,1e-05,1,1e-07,5e-07
1381.368,0.41160353448866355,0,1e-05,1,1e-07,5e-07
1494.526,0.4624266748996604,0,1e-05,1,1e-07,5e-07
1494.526,0.4124652126075982,0,1e-05,1,1e-07,5e-07
1494.526,0.4041935909270737,0,1e-05,1,1e-07,5e-07
1607.684,0.43626252749938893,0,1e-05,1,1e-07,5e-07
1607.684,0.373160453808752,0,1e-05,1,1e-07,5e-07
1607.684,0.38334920418990615,0,1e-05,1,1e-07,5e-07
1720.842,0.44691687382525924,0,1e-05,1,1e-07,5e-07
1720.842,0.39012424338961454,0,1e-05,1,1e-07,5e-07
1720.842,0.3798229173398824,0,1e-05,1,1e-07,5e-07
0.0,0.7998037291462218,0,3e-05,1,1e-07,5e-07
0.0,0.8040737148399612,0,3e-05,1,1e-07,5e-07
0.0,0.8182275931520645,0,3e-05,1,1e-07,5e-07
136.63,0.6356589147286822,0,3e-05,1,1e-07,5e-07
