k1,km1
41.34562839834161,42.352106540576806
84.89987279942484,87.25451127136417
54.05009671567364,55.31651228995617
130.05369395881948,114.04742231776797
82.23446605520945,84.47502748937617
161.75705020001294,151.22756504756057
1.5872255523270935,1.7632326120584514
1.0479744901759456,1.1382352480948188
217.4879302085695,199.43110172977612
12.689097851584458,12.555156345146708
157.36671066175742,152.5104654328471
68.16307749803933,67.23582247245086
0.8378276047663262,0.9685867459284638
56.20979776491356,55.92947590176504
6.728952611369387,6.1936826378593075
4.949682581978879,4.124975881944391
19.142298783014148,21.37759773815755
0.9807912696154466,1.2201148228240406
0.7510173887770917,0.8316250809032639
12.716231871478437,13.002689668320555
6.248692826058775,6.94175746182406
62.75469385358628,62.74623832225912
11.260003263814289,8.244657941071429
0.1378876827198403,0.14291923500219839
73.38134056264289,74.09247042088808
13.125105732215133,10.626760428832986
22.912359713774222,21.616390256558375
22.999368787400098,21.40702902986082
0.1057817346318779,0.12792819924328547
11.775981833126588,13.692425651793524
159.33742584869833,139.48881791467073
314.38805652023194,272.39377284396494
14.054536270374976,16.13704474453743
0.05936114364863321,0.0555307588161964
21.363603202858403,20.51008544904316
275.0105053881041,273.22404108820615
79.81878660956436,78.93631870235886
30.577292359074562,29.652366426482004
1.0770641533445215,1.3917853909751248
0.2829508395263085,0.3439358975602631
3.843025493126545,4.23902630027906
1.8315057773048937,2.0306263417313537
0.7187218767741734,0.7604299880388443
4.766110784980572,4.533751903855012
124.14236214630992,127.25210190050845
89.01836792678903,86.40361819295082
11.490653069670739,9.459213023564407
245.64824094737187,236.34750431523477
0.33560270696310934,0.3588917568136958
59.49638230522524,51.57727472709707
1.493361064224103,1.6246720218692512
1.7478228192351462,1.954754202040685
60.17389617087276,58.66675452581585
0.0003223975300012949,0.00036549897243665086
0.12161305909307951,0.12760501039481986
2.239210842761427,2.3066223389969824
0.38198641978552406,0.45119916852387143
3.2209376971560957,3.782616555421235
4.829199253408792,7.408865700578231
312.40620315604514,290.3093745978489
27.066329142288843,27.5869962203449
6.9726749143544975,8.023687863008828
5.257869185917699,6.155717133644195
22.635887039610093,22.505564449373928
0.03657654992396431,0.053802848362094924
25.81533381336656,25.902649976972075
48.83429727117606,47.57861655388576
47.443827477586844,42.15692321343135
0.702505435197289,1.0256345822436126
99.76373855091428,101.3026452929311
2.464242728384,2.5904601104012355
0.7595161793068979,0.8737536272633415
0.47856642301277175,0.5831890433358087
6.800107352784839,7.911137392267655
559.5228392060997,512.40066683168
119.79299108856279,111.26168575729592
221.07940040490007,207.5539969336128
0.2452983769843986,0.2622369223903678
0.0012319326532717056,0.0013341266428390508
0.40805188037512163,0.4537464260633568
5.171023169299307,5.022933522743035
3.5367422439830483,3.835520246575185
71.39315767750531,54.85403982932612
11.445453956009029,10.707758752643443
20.44823104075566,20.86552080288152
181.8323629755917,179.55924503789527
97.83600908097758,98.0603395454395
0.029064475579114735,0.031749326733693906
120.15687982252378,115.21129393704203
0.5337252346158448,0.5995579717406776
7.249648954351395,5.658439386136935
468.60313658484995,419.8535335524629
0.6245098093362822,0.650901870589454
213.05173841354522,212.96198158490483
20.755024156031958,21.27013545952349
0.5237336212080101,0.5905539857149662
0.405034608667449,0.42862665149097245
1.6077361677425976,1.5125749242146158
21.08060867573973,20.369540372764323
