,Time,FRET,Error,Enzyme,Replicate,RNA
78,546.4774737,0.608074325,0,2.00E-06,1,1.00E-07
79,728.6366316,0.40538431,0,2.00E-06,1,1.00E-07
80,728.6366316,0.278589659,0,2.00E-06,1,1.00E-07
81,728.6366316,0.515109665,0,2.00E-06,1,1.00E-07
82,728.6366316,0.474672366,0,2.00E-06,1,1.00E-07
83,910.7957895,0.28580993,0,2.00E-06,1,1.00E-07
84,910.7957895,0.1799108,0,2.00E-06,1,1.00E-07
85,910.7957895,0.325202376,0,2.00E-06,1,1.00E-07
86,910.7957895,0.365906294,0,2.00E-06,1,1.00E-07
87,1092.954947,0.227211316,0,2.00E-06,1,1.00E-07
88,1092.954947,0.143178592,0,2.00E-06,1,1.00E-07
89,1092.954947,0.662236623,0,2.00E-06,1,1.00E-07
90,1092.954947,0.255755047,0,2.00E-06,1,1.00E-07
91,1275.114105,0.18818146,0,2.00E-06,1,1.00E-07
92,1275.114105,0.090143277,0,2.00E-06,1,1.00E-07
93,1275.114105,0.17451074,0,2.00E-06,1,1.00E-07
94,1275.114105,0.209448919,0,2.00E-06,1,1.00E-07
95,1457.273263,0.163675437,0,2.00E-06,1,1.00E-07
96,1457.273263,0.067225744,0,2.00E-06,1,1.00E-07
97,1457.273263,0.143351005,0,2.00E-06,1,1.00E-07
98,1457.273263,0.152821879,0,2.00E-06,1,1.00E-07
99,1639.432421,0.161196559,0,2.00E-06,1,1.00E-07
100,1639.432421,0.061100786,0,2.00E-06,1,1.00E-07
101,1639.432421,0.132274912,0,2.00E-06,1,1.00E-07
102,1639.432421,0.174316518,0,2.00E-06,1,1.00E-07
103,1821.591579,0.166018618,0,2.00E-06,1,1.00E-07
104,1821.591579,0.138537144,0,2.00E-06,1,1.00E-07
105,1821.591579,0.653084831,0,2.00E-06,1,1.00E-07
106,1821.591579,0.150448242,0,2.00E-06,1,1.00E-07
107,2003.750737,0.179399703,0,2.00E-06,1,1.00E-07
108,2003.750737,0.06702776,0,2.00E-06,1,1.00E-07
109,2003.750737,0.099208117,0,2.00E-06,1,1.00E-07
110,2003.750737,0.141234508,0,2.00E-06,1,1.00E-07
111,2185.909895,0.153492644,0,2.00E-06,1,1.00E-07
112,2185.909895,0.072037172,0,2.00E-06,1,1.00E-07
113,2185.909895,0.061932854,0,2.00E-06,1,1.00E-07
114,2185.909895,0.13616484,0,2.00E-06,1,1.00E-07
115,2368.069053,0.169388519,0,2.00E-06,1,1.00E-07
116,2368.069053,0.039514652,0,2.00E-06,1,1.00E-07
117,2368.069053,0.091626739,0,2.00E-06,1,1.00E-07
118,2368.069053,0.13266722,0,2.00E-06,1,1.00E-07
119,2550.228211,0.135109343,0,2.00E-06,1,1.00E-07
120,2550.228211,0.040484789,0,2.00E-06,1,1.00E-07
121,2550.228211,0.086630307,0,2.00E-06,1,1.00E-07
122,2550.228211,0.10827472,0,2.00E-06,1,1.00E-07
123,2732.387368,0.152128048,0,2.00E-06,1,1.00E-07
124,2732.387368,0.015601607,0,2.00E-06,1,1.00E-07
125,2732.387368,0.084431303,0,2.00E-06,1,1.00E-07
126,2732.387368,0.106187802,0,2.00E-06,1,1.00E-07
127,0,0.827962449,0,3.00E-06,1,1.00E-07
128,0,0.796796756,0,3.00E-06,1,1.00E-07
129,0,0.886662265,0,3.00E-06,1,1.00E-07
