Time,FRET,Error,Enzyme,Replicate,RNA,DNA
0.0,0.4614890885750963,0,1e-06,1,1e-07,5e-07
0.0,0.46413793103448275,0,1e-06,1,1e-07,5e-07
345.31,0.4613315400134499,0,1e-06,1,1e-07,5e-07
345.31,0.46925795053003533,0,1e-06,1,1e-07,5e-07
603.942,0.4390321553645336,0,1e-06,1,1e-07,5e-07
603.942,0.44663011931634955,0,1e-06,1,1e-07,5e-07
862.574,0.3532494758909853,0,1e-06,1,1e-07,5e-07
862.574,0.38451935081148564,0,1e-06,1,1e-07,5e-07
1121.206,0.3100297492562686,0,1e-06,1,1e-07,5e-07
1121.206,0.3350797266514806,0,1e-06,1,1e-07,5e-07
1379.838,0.2638937434463474,0,1e-06,1,1e-07,5e-07
1379.838,0.33006681514476616,0,1e-06,1,1e-07,5e-07
1638.47,0.24407796101949025,0,1e-06,1,1e-07,5e-07
1638.47,0.24036123654046543,0,1e-06,1,1e-07,5e-07
1897.102,0.2322208139698634,0,1e-06,1,1e-07,5e-07
1897.102,0.2576157774256031,0,1e-06,1,1e-07,5e-07
2155.734,0.2062940978833016,0,1e-06,1,1e-07,5e-07
2155.734,0.2169104530859793,0,1e-06,1,1e-07,5e-07
2414.366,0.19821896280775275,0,1e-06,1,1e-07,5e-07
2414.366,0.23472624465590952,0,1e-06,1,1e-07,5e-07
2672.998,0.20119385458459732,0,1e-06,1,1e-07,5e-07
2672.998,0.21309536608966778,0,1e-06,1,1e-07,5e-07
2931.63,0.1970987365465606,0,1e-06,1,1e-07,5e-07
2931.63,0.21561949500880798,0,1e-06,1,1e-07,5e-07
3190.262,0.19569025928521375,0,1e-06,1,1e-07,5e-07
3190.262,0.19339970501474926,0,1e-06,1,1e-07,5e-07
3448.894,0.18653403485695494,0,1e-06,1,1e-07,5e-07
3448.894,0.1912277304415182,0,1e-06,1,1e-07,5e-07
3707.526,0.18813151563753008,0,1e-06,1,1e-07,5e-07
3707.526,0.17544151949350217,0,1e-06,1,1e-07,5e-07
3966.158,0.1670157474206811,0,1e-06,1,1e-07,5e-07
3966.158,0.1882707591120855,0,1e-06,1,1e-07,5e-07
0.0,0.4739921976592978,0,3e-06,1,1e-07,5e-07
0.0,0.4789859906604403,0,3e-06,1,1e-07,5e-07
345.31,0.33714547118023785,0,3e-06,1,1e-07,5e-07
345.31,0.3510693792383933,0,3e-06,1,1e-07,5e-07
603.942,0.23048645999264797,0,3e-06,1,1e-07,5e-07
603.942,0.2283626105911014,0,3e-06,1,1e-07,5e-07
862.574,0.17029406878218972,0,3e-06,1,1e-07,5e-07
862.574,0.18731508875739644,0,3e-06,1,1e-07,5e-07
1121.206,0.17480974124809742,0,3e-06,1,1e-07,5e-07
1121.206,0.17653142402545743,0,3e-06,1,1e-07,5e-07
1379.838,0.1688609044075558,0,3e-06,1,1e-07,5e-07
1379.838,0.16180031334567727,0,3e-06,1,1e-07,5e-07
1638.47,0.1673807483576121,0,3e-06,1,1e-07,5e-07
1638.47,0.15496129486277269,0,3e-06,1,1e-07,5e-07
1897.102,0.16676897892367507,0,3e-06,1,1e-07,5e-07
